"SamAccountName","ComputerName","ComputerCreationDate","ComputerChanged","LastBadPasswordAttempt","PasswordExpired","PasswordLastSet","PasswordNeverExpires","PasswordNotRequired","DistinguishedName"
"HSSOND29C$","HSSOND29C","7/16/2019 9:54:26 AM","11/16/2021 4:58:08 PM",,"False","11/16/2021 4:22:51 PM","False","False","CN=HSSOND29C,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUJZP7DW2$","CWVUJZP7DW2","7/16/2019 11:13:24 AM","11/14/2021 2:37:06 PM",,"False","10/26/2021 11:21:32 PM","False","False","CN=CWVUJZP7DW2,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPS-EXAMH10$","HSSTEPS-EXAMH10","7/16/2019 12:35:04 PM","11/17/2021 8:05:08 AM",,"False","11/16/2021 8:10:35 PM","False","False","CN=HSSTEPS-EXAMH10,OU=Public Computers,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHUMANPERF8810$","HSHUMANPERF8810","7/16/2019 2:01:11 PM","10/13/2021 10:46:51 AM",,"False","7/16/2019 2:01:11 PM","False","False","CN=HSHUMANPERF8810,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000893$","HSSPH0000893","6/17/2019 10:16:27 AM","10/22/2021 12:54:01 PM",,"False","9/8/2021 9:30:43 AM","False","False","CN=HSSPH0000893,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H57491$","H57491","7/17/2019 11:10:27 AM","10/13/2021 10:44:11 AM",,"False","7/17/2019 11:10:27 AM","False","False","CN=H57491,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEHSBF6F$","HSCEHSBF6F","7/17/2019 11:57:39 AM","11/17/2021 2:04:59 PM",,"False","11/17/2021 2:04:35 PM","False","False","CN=HSCEHSBF6F,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H70509$","H70509","9/12/2018 2:03:11 PM","11/17/2021 12:16:04 PM",,"False","10/23/2021 11:11:37 PM","False","False","CN=H70509,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU7GT7N22$","CWVU7GT7N22","10/15/2014 11:27:19 AM","10/26/2021 11:20:39 AM",,"False","8/18/2021 12:04:48 AM","False","False","CN=CWVU7GT7N22,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"mbrcc-mac-mini$","mbrcc-mac-mini","5/16/2016 3:57:22 PM","7/30/2019 5:01:12 PM",,"False","7/18/2019 8:52:36 AM","False","False","CN=mbrcc-mac-mini,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-SOP-5AEB$","HSC-SOP-5AEB","7/23/2012 11:24:49 AM","11/13/2021 1:11:14 PM","10/5/2020 11:01:11 AM","False","11/8/2021 2:54:22 AM","False","False","CN=HSC-SOP-5AEB,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSFACIL2798$","HSFACIL2798","7/17/2019 11:07:15 AM","11/14/2021 10:52:30 AM",,"False","10/23/2021 8:56:27 AM","False","False","CN=HSFACIL2798,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDS8D95$","HSPEDS8D95","12/17/2015 10:47:43 AM","1/20/2021 10:38:45 AM",,"False","6/22/2020 11:21:31 AM","False","False","CN=HSPEDS8D95,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUJZP7DS2$","CWVUJZP7DS2","7/18/2019 11:46:20 AM","8/8/2021 4:18:00 PM",,"False","7/21/2021 12:13:34 AM","False","False","CN=CWVUJZP7DS2,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0001018$","HSSPH0001018","7/18/2019 12:08:38 PM","10/22/2021 4:41:02 PM","2/10/2020 8:49:06 AM","False","8/18/2021 2:02:56 PM","False","False","CN=HSSPH0001018,OU=HAFFS,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPALM49B6E$","HSPALM49B6E","7/18/2019 1:03:45 PM","10/27/2021 2:37:23 PM",,"False","1/17/2020 8:24:58 AM","False","False","CN=HSPALM49B6E,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUDKRWDX2$","CWVUDKRWDX2","7/18/2019 5:14:04 PM","10/26/2021 10:47:33 AM",,"False","6/24/2021 8:15:22 AM","False","False","CN=CWVUDKRWDX2,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"mac-cache1$","mac-cache1","3/31/2016 1:51:36 PM","7/30/2019 5:01:15 PM",,"False","7/17/2019 2:45:36 AM","False","False","CN=mac-cache1,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU8X437X2$","CWVU8X437X2","7/19/2019 10:29:08 AM","10/26/2021 11:12:12 AM",,"False","8/4/2021 4:52:33 PM","False","False","CN=CWVU8X437X2,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRNIB788$","HSRNIB788","7/19/2019 9:44:57 AM","11/13/2021 6:01:08 AM",,"False","11/8/2021 12:38:11 AM","False","False","CN=HSRNIB788,OU=BRNI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PHYSIOED3C$","PHYSIOED3C","8/20/2015 4:34:10 PM","11/15/2021 12:00:26 PM","6/14/2021 3:41:17 PM","False","10/25/2021 9:59:07 AM","False","False","CN=PHYSIOED3C,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"cwvulibmac1$","cwvulibmac1","2/15/2010 1:47:37 PM","10/26/2021 12:00:15 PM",,"False","9/23/2021 10:18:07 PM","False","False","CN=cwvulibmac1,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSON8E6E$","HSSON8E6E","7/19/2019 2:03:32 PM","11/15/2021 12:38:34 PM","9/22/2021 12:30:46 PM","False","10/27/2021 12:31:46 PM","False","False","CN=HSSON8E6E,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCME9D27$","HSCME9D27","9/16/2014 3:53:08 PM","1/16/2020 2:18:31 PM","9/23/2019 3:06:27 PM","False","9/23/2019 3:06:25 PM","False","False","CN=HSCME9D27,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSDI461C$","HSSDI461C","7/24/2015 11:30:39 AM","11/15/2021 10:08:34 AM","3/23/2021 10:10:33 AM","False","10/25/2021 9:24:21 AM","False","False","CN=HSSDI461C,OU=Student Services,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-1394$","ITS-1394","7/10/2019 10:57:02 AM","11/21/2021 10:58:24 PM","7/4/2021 11:01:35 PM","False","11/21/2021 10:58:15 PM","False","False","CN=ITS-1394,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUMJ02MF7M$","CWVUMJ02MF7M","8/27/2018 3:03:46 PM","2/18/2020 6:57:38 PM",,"False","2/13/2020 7:12:00 AM","False","False","CN=CWVUMJ02MF7M,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-1901$","ITS-1901","7/10/2019 11:26:32 AM","11/21/2021 11:13:52 PM","11/7/2021 10:58:26 PM","False","11/21/2021 11:13:32 PM","False","False","CN=ITS-1901,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"BEYLABPC$","BEYLABPC","11/16/2011 9:50:32 AM","11/21/2021 7:19:04 PM",,"False","11/3/2021 7:29:31 AM","False","False","CN=BEYLABPC,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCDISPATCH2-PC$","HSCDISPATCH2-PC","10/2/2012 3:19:16 PM","11/18/2021 7:34:13 AM",,"False","11/4/2021 9:24:50 AM","False","False","CN=HSCDISPATCH2-PC,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"RMS$","RMS","3/7/2018 11:21:37 AM","11/16/2021 5:13:21 PM",,"False","11/8/2021 7:53:39 PM","False","False","CN=RMS,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUDKN0Q52$","CWVUDKN0Q52","3/8/2016 10:45:47 AM","11/20/2021 4:30:20 AM",,"False","11/1/2021 1:14:58 AM","False","False","CN=CWVUDKN0Q52,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"BCACWVU1FNRJH2$","BCACWVU1FNRJH2","4/19/2017 8:28:18 AM","10/26/2021 10:51:59 AM",,"False","7/5/2021 7:17:35 AM","False","False","CN=BCACWVU1FNRJH2,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLARD5F2$","HSOLARD5F2","5/23/2014 3:29:57 PM","11/12/2021 7:16:00 AM",,"False","10/27/2021 6:10:19 AM","False","False","CN=HSOLARD5F2,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DESKTOP-1ON784A$","DESKTOP-1ON784A","10/18/2018 3:40:40 PM","11/15/2021 3:07:15 PM",,"False","11/3/2021 11:09:55 PM","False","False","CN=DESKTOP-1ON784A,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSEXPHYSD5A8$","HSEXPHYSD5A8","11/30/2015 12:14:11 PM","11/19/2021 12:15:06 PM","10/19/2021 3:18:01 PM","False","11/19/2021 12:15:01 PM","False","False","CN=HSEXPHYSD5A8,OU=Exercise Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-PT-E178$","HS-PT-E178","10/20/2010 10:57:56 AM","1/20/2021 10:51:06 AM",,"False","9/8/2019 1:01:21 AM","False","False","CN=HS-PT-E178,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSFACIL869C$","HSFACIL869C","6/23/2014 3:21:57 PM","7/8/2021 8:50:24 AM","10/16/2020 8:00:41 AM","False","6/25/2021 8:40:44 AM","False","False","CN=HSFACIL869C,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SURGGENXM01$","SURGGENXM01","7/13/2012 9:42:18 AM","10/13/2021 10:53:40 AM",,"False","11/12/2019 12:15:10 AM","False","False","CN=SURGGENXM01,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSP-SOP-DA0B$","HSP-SOP-DA0B","5/24/2012 11:13:00 AM","11/17/2021 10:39:57 PM",,"False","10/29/2021 3:53:19 PM","False","False","CN=HSP-SOP-DA0B,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"IMEDPUB3$","IMEDPUB3","6/19/2012 11:53:56 AM","11/14/2021 8:47:57 PM",,"False","10/25/2021 7:21:01 PM","False","False","CN=IMEDPUB3,OU=INTMED,OU=SOM,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"STEVES$","STEVES","11/27/2018 9:29:31 AM","11/19/2021 1:03:02 PM",,"False","10/23/2021 3:53:30 AM","False","False","CN=STEVES,OU=MDTV,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUD76JLS1$","CWVUD76JLS1","4/5/2012 4:01:30 PM","10/13/2021 10:43:06 AM",,"False","6/28/2019 5:46:56 PM","False","False","CN=CWVUD76JLS1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUB34BLN1$","CWVUB34BLN1","10/27/2010 10:57:34 AM","10/27/2021 2:37:04 PM",,"False","1/10/2020 9:25:22 AM","False","False","CN=CWVUB34BLN1,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU1M26C42$","CWVU1M26C42","4/9/2015 9:11:51 AM","11/17/2021 1:01:11 AM",,"False","11/17/2021 1:01:10 AM","False","False","CN=CWVU1M26C42,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-8602$","ITS-8602","7/11/2019 3:53:22 PM","11/21/2021 10:58:09 PM","4/4/2021 11:01:31 PM","False","11/21/2021 10:58:08 PM","False","False","CN=ITS-8602,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-G14$","ITS-G14","6/21/2019 9:54:44 AM","11/21/2021 10:58:57 PM","11/14/2021 10:58:31 PM","False","11/21/2021 10:58:38 PM","False","False","CN=ITS-G14,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"hsrs$","hsrs","10/19/2010 2:41:44 PM","10/1/2020 9:32:13 AM",,"False","5/12/2017 10:54:05 AM","True","False","CN=hsrs,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPSC3$","HSPSC3","6/20/2017 2:12:12 PM","11/18/2021 9:41:22 PM",,"False","11/17/2021 2:14:36 PM","False","False","CN=HSPSC3,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-7605$","ITS-7605","7/11/2019 3:16:30 PM","11/21/2021 10:58:24 PM","11/18/2021 10:51:56 AM","False","11/21/2021 10:58:14 PM","False","False","CN=ITS-7605,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-2118$","ITS-2118","6/21/2019 10:48:43 AM","11/21/2021 11:13:31 PM",,"False","11/21/2021 11:13:14 PM","False","False","CN=ITS-2118,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-7601$","ITS-7601","7/11/2019 3:16:31 PM","11/21/2021 10:58:31 PM",,"False","11/21/2021 10:58:31 PM","False","False","CN=ITS-7601,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCCCTRU30$","MBRCCCTRU30","6/26/2015 1:43:35 PM","10/13/2021 10:51:27 AM",,"False","8/11/2019 1:45:23 PM","False","False","CN=MBRCCCTRU30,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUD76KLS1$","CWVUD76KLS1","4/9/2012 1:42:38 PM","10/13/2021 10:43:06 AM",,"False","7/21/2019 9:19:54 PM","False","False","CN=CWVUD76KLS1,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"LENOVOTEST$","LENOVOTEST","5/14/2015 3:12:45 PM","6/23/2020 8:02:53 PM",,"False","6/5/2020 11:02:24 PM","False","False","CN=LENOVOTEST,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-OKEY$","ITS-OKEY","6/21/2019 10:08:06 AM","11/21/2021 10:58:42 PM","11/21/2021 10:58:37 PM","False","11/21/2021 10:58:37 PM","False","False","CN=ITS-OKEY,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-PAN-HS$","HSC-PAN-HS","5/11/2016 4:11:25 PM","11/16/2021 6:56:18 PM",,"False","11/12/2021 1:29:50 AM","False","False","CN=HSC-PAN-HS,OU=Infrastructure Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUDTR9FZ1$","CWVUDTR9FZ1","1/30/2014 9:27:32 AM","10/19/2020 11:37:03 PM",,"False","10/9/2020 6:02:43 AM","False","False","CN=CWVUDTR9FZ1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-2094$","ITS-2094","7/11/2019 3:23:22 PM","11/21/2021 10:58:09 PM","2/20/2020 11:51:22 PM","False","11/21/2021 10:58:05 PM","False","False","CN=ITS-2094,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-G17$","ITS-G17","6/21/2019 10:18:38 AM","11/18/2021 3:37:47 AM","6/27/2021 11:01:42 PM","False","9/15/2021 4:32:58 PM","False","False","CN=ITS-G17,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBPS153D$","HSBPS153D","4/25/2014 1:12:34 PM","10/27/2021 2:37:23 PM",,"False","1/15/2020 11:35:30 PM","False","False","CN=HSBPS153D,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"IMEDXM01$","IMEDXM01","1/8/2018 2:03:37 PM","10/26/2021 10:14:37 AM",,"False","7/1/2021 11:49:08 PM","False","False","CN=IMEDXM01,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-G274$","ITS-G274","6/21/2019 10:08:23 AM","11/21/2021 10:58:42 PM","11/7/2021 10:58:32 PM","False","11/21/2021 10:58:15 PM","False","False","CN=ITS-G274,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PEDENPUB02$","PEDENPUB02","11/30/2012 3:55:45 PM","10/13/2021 10:52:10 AM",,"False","8/16/2019 7:38:43 AM","False","False","CN=PEDENPUB02,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUHHZ0GB2$","CWVUHHZ0GB2","4/25/2016 10:26:37 AM","11/21/2021 2:43:20 AM",,"False","11/8/2021 2:12:26 PM","False","False","CN=CWVUHHZ0GB2,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUH044T52$","CWVUH044T52","8/7/2015 8:49:15 AM","10/27/2021 2:37:20 PM",,"False","1/30/2020 11:56:05 AM","False","False","CN=CWVUH044T52,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"VEEAM2$","VEEAM2","6/9/2015 8:28:46 AM","11/14/2021 10:59:58 PM",,"False","11/5/2021 8:07:47 AM","False","False","CN=VEEAM2,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSFACIL838F$","HSFACIL838F","6/18/2014 12:04:13 PM","11/20/2021 7:20:17 AM",,"False","11/9/2021 12:56:31 PM","False","False","CN=HSFACIL838F,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU8RYFFX1$","CWVU8RYFFX1","6/27/2013 9:03:30 AM","10/26/2021 11:24:51 AM",,"False","8/10/2021 12:45:07 PM","False","False","CN=CWVU8RYFFX1,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMAINTF827$","HSMAINTF827","12/27/2012 3:57:22 PM","10/27/2021 2:37:23 PM",,"False","12/11/2019 5:46:16 AM","False","False","CN=HSMAINTF827,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SURGGENXM03$","SURGGENXM03","7/18/2012 10:05:36 AM","10/13/2021 10:53:40 AM",,"False","10/9/2019 1:03:14 PM","False","False","CN=SURGGENXM03,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCORTHOBB0E$","HSCORTHOBB0E","3/9/2016 9:09:14 AM","5/17/2021 3:59:30 PM","11/9/2020 1:13:16 AM","False","5/17/2021 3:59:30 PM","False","False","CN=HSCORTHOBB0E,OU=Ortho,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSC-SOP-DA7F$","HSC-SOP-DA7F","6/20/2013 1:20:48 PM","10/13/2021 10:46:05 AM",,"False","11/21/2019 7:29:55 AM","False","False","CN=HSC-SOP-DA7F,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PEDS5$","PEDS5","5/31/2012 3:53:39 PM","10/27/2021 2:37:38 PM",,"False","1/15/2020 12:00:38 PM","False","False","CN=PEDS5,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"NQUERY$","NQUERY","9/20/2013 11:00:23 AM","11/18/2021 5:09:31 AM","12/17/2019 5:33:26 AM","False","11/15/2021 10:15:53 PM","False","False","CN=NQUERY,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRCPC14$","MBRCPC14","2/2/2016 1:52:29 PM","11/18/2021 8:42:21 PM","8/4/2021 9:14:24 AM","False","11/9/2021 2:18:54 AM","False","False","CN=MBRCPC14,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"nas-80-10-9a$","nas-80-10-9a","9/27/2011 11:17:43 AM","10/7/2020 12:03:29 PM",,"False","10/7/2020 12:03:29 PM","True","False","CN=nas-80-10-9a,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SCANPEDS01$","SCANPEDS01","10/18/2012 11:36:54 AM","10/27/2021 2:37:38 PM",,"False","1/11/2020 1:49:36 PM","False","False","CN=SCANPEDS01,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"VDIRESEARCHP011$","vdiresearchp011","11/28/2017 1:05:59 PM","8/2/2020 7:49:29 AM","6/12/2020 4:57:53 PM","False","7/24/2020 3:31:49 PM","False","False","CN=vdiresearchp011,OU=CTSI,OU=VDI,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU8X47FW2$","CWVU8X47FW2","7/22/2019 9:25:40 AM","11/20/2021 5:50:55 PM",,"False","11/1/2021 7:33:09 PM","False","False","CN=CWVU8X47FW2,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVDIWIN10JB$","HSVDIWIN10JB","8/25/2016 12:44:13 PM","11/19/2021 7:32:44 AM",,"False","10/24/2021 2:09:09 PM","False","False","CN=HSVDIWIN10JB,OU=Persistent,OU=VDI,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPALMCBB91$","HSPALMCBB91","3/20/2019 2:14:09 PM","10/14/2020 5:42:08 PM",,"False","9/25/2020 3:48:34 PM","False","False","CN=HSPALMCBB91,OU=Pathology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMAINTCF94$","HSMAINTCF94","4/1/2015 8:31:34 AM","10/27/2021 2:37:23 PM",,"False","1/21/2020 11:10:23 PM","False","False","CN=HSMAINTCF94,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"IMEDXM07$","IMEDXM07","12/14/2015 11:40:43 AM","10/26/2021 10:14:37 AM",,"False","6/22/2021 6:41:31 PM","False","False","CN=IMEDXM07,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SURGMEMXM07$","SURGMEMXM07","7/25/2012 1:54:34 PM","11/13/2021 4:06:03 AM",,"False","10/23/2021 1:06:13 PM","False","False","CN=SURGMEMXM07,OU=SURG,OU=SOM,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"IMEDXM04$","IMEDXM04","4/12/2019 3:12:44 PM","10/26/2021 10:14:37 AM",,"False","7/12/2021 12:26:43 AM","False","False","CN=IMEDXM04,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOND2C2$","HSSOND2C2","7/22/2019 11:37:15 AM","11/17/2021 1:32:09 PM",,"False","10/31/2021 3:53:37 AM","False","False","CN=HSSOND2C2,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRNICE53$","HSRNICE53","7/22/2019 9:55:53 AM","11/20/2021 2:16:52 AM",,"False","10/28/2021 12:04:09 PM","False","False","CN=HSRNICE53,OU=BRNI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMEDJAIN$","HSMEDJAIN","7/22/2019 11:20:01 AM","11/9/2021 2:04:41 PM",,"False","11/9/2021 2:04:33 PM","False","False","CN=HSMEDJAIN,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITS-4007$","ITS-4007","7/12/2019 11:28:32 AM","11/21/2021 10:58:57 PM","10/31/2021 10:58:28 PM","False","11/21/2021 10:58:31 PM","False","False","CN=ITS-4007,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CHASOPS7$","CHASOPS7","7/22/2019 2:29:11 PM","7/30/2019 5:01:20 PM",,"False","7/22/2019 2:29:11 PM","False","False","CN=CHASOPS7,OU=CHSC Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSFACIL8289$","HSFACIL8289","7/22/2019 2:30:29 PM","11/3/2021 7:03:53 PM",,"False","11/3/2021 7:03:44 PM","False","False","CN=HSFACIL8289,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUCTFHD42$","CWVUCTFHD42","5/28/2015 9:07:45 AM","11/17/2021 10:10:08 PM",,"False","11/17/2021 7:37:39 AM","False","False","CN=CWVUCTFHD42,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMAINTC205$","HSMAINTC205","4/12/2016 11:02:12 AM","10/13/2021 10:47:07 AM",,"False","10/24/2019 9:54:05 PM","False","False","CN=HSMAINTC205,OU=10-13-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU3JFRR52$","CWVU3JFRR52","7/9/2015 8:25:21 AM","11/20/2021 3:59:46 AM",,"False","11/20/2021 3:59:44 AM","False","False","CN=CWVU3JFRR52,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-WELL-B98A$","HS-WELL-B98A","2/2/2012 9:15:52 AM","10/27/2021 2:37:38 PM","10/9/2019 3:23:32 AM","False","1/8/2020 11:27:18 AM","False","False","CN=HS-WELL-B98A,OU=10-27-2021,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PHYSIO45CC$","PHYSIO45CC","9/15/2014 3:17:38 PM","11/30/2020 11:31:03 AM",,"False","11/11/2020 7:19:59 PM","False","False","CN=PHYSIO45CC,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVDICOMP2$","HSVDICOMP2","5/4/2016 5:00:37 PM","11/19/2021 5:04:51 PM","9/27/2021 8:07:12 PM","False","10/28/2021 4:07:58 PM","False","False","CN=HSVDICOMP2,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
