"Name","Enabled","PasswordLastSet","OperatingSystem","distinguishedName"
"HSSOM9910","True","2/24/2020 11:10:07 AM","Windows 10 Enterprise","CN=HSSOM9910,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H73307","True","2/24/2020 11:17:29 AM","Windows 10 Enterprise","CN=H73307,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSENTD514","True","2/24/2020 4:11:10 PM","Windows 10 Enterprise","CN=HSENTD514,OU=ENT,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRDBROKER02","True","2/24/2020 6:06:22 PM","Windows Server 2016 Standard","CN=HSRDBROKER02,OU=RDSH,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUBQ49H02","True","2/24/2020 11:37:56 PM","Windows 10 Enterprise","CN=CWVUBQ49H02,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED87C3","True","2/25/2020 8:44:03 AM","Windows 10 Enterprise","CN=HSCED87C3,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0001021","True","2/25/2020 11:43:22 AM","Windows 10 Enterprise","CN=HSSPH0001021,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVUCGHZW52","True","2/25/2020 11:48:57 AM","Windows 10 Pro","CN=CWVUCGHZW52,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SIMPKINS2E9C-PC","True","2/25/2020 12:44:54 PM","Windows 10 Enterprise","CN=SIMPKINS2E9C-PC,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H52029","True","2/25/2020 12:58:37 PM","Windows 10 Enterprise","CN=H52029,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"APOGEE10","True","2/25/2020 1:43:28 PM","Windows 10 Enterprise","CN=APOGEE10,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0001042","True","2/25/2020 2:18:15 PM","Windows 10 Enterprise","CN=HSSPH0001042,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOPJ7Y2","True","2/25/2020 2:59:49 PM","Windows 10 Enterprise","CN=HSSOPJ7Y2,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000561","True","2/26/2020 9:45:57 AM","Windows 10 Pro","CN=HSSPH0000561,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MBRDAVISLAB9EC7","False","2/26/2020 10:25:10 AM","Windows 10 Enterprise","CN=MBRDAVISLAB9EC7,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DESKTOP-A2CHUFR","True","2/26/2020 10:56:18 AM","Windows 10 Pro","CN=DESKTOP-A2CHUFR,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOPE85F","True","2/26/2020 2:21:18 PM","Windows 10 Enterprise","CN=HSSOPE85F,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDDB8F","True","2/26/2020 3:30:53 PM","Windows 10 Enterprise","CN=HSCEDDB8F,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOM-NEURO-CB1","True","2/26/2020 8:05:20 PM","Windows 10 Enterprise","CN=SOM-NEURO-CB1,OU=Neurology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU5PMKYQ1","True","2/26/2020 11:04:22 PM","Windows 10 Pro","CN=CWVU5PMKYQ1,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H70513","True","2/27/2020 4:04:53 AM","Windows 10 Enterprise","CN=H70513,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000131","True","2/27/2020 9:08:42 AM","Windows 10 Enterprise","CN=HSSPH0000131,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSAVPC5F2","True","2/27/2020 9:37:29 AM","Windows 10 Enterprise","CN=HSAVPC5F2,OU=AVP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-KGALBREA","True","2/27/2020 9:47:55 AM","Windows 10 Pro","CN=SOD-KGALBREA,OU=SOD,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-TRMYERS","True","2/27/2020 4:40:21 PM","Windows 10 Pro","CN=SOD-TRMYERS,OU=SOD,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0001039","True","2/27/2020 6:12:05 PM","Windows 10 Enterprise","CN=HSSPH0001039,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"AZURESTATION","True","2/28/2020 10:38:07 AM","Windows Server 2012 R2 Datacenter","CN=AZURESTATION,OU=Systems Servers,OU=HS Servers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000329","True","2/28/2020 12:11:59 PM","Windows 10 Pro","CN=HSSPH0000329,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSONE273","True","2/28/2020 2:23:31 PM","Windows 10 Enterprise","CN=HSSONE273,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMICRO6020","True","2/29/2020 4:00:38 AM","Windows 10 Enterprise","CN=HSMICRO6020,OU=General,OU=Microbiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOP9281","True","2/29/2020 10:26:48 PM","Windows 10 Enterprise","CN=HSSOP9281,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOP2465","True","3/1/2020 4:16:03 AM","Windows 10 Enterprise","CN=HSSOP2465,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOPA314","True","3/1/2020 8:24:13 AM","Windows 10 Enterprise","CN=HSSOPA314,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSETHICSC989","True","3/1/2020 10:20:02 AM","Windows 10 Enterprise","CN=HSETHICSC989,OU=Ethics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SDW13120","True","3/1/2020 6:15:25 PM","Windows 10 Enterprise","CN=SDW13120,OU=Unassigned,OU=Restricted,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H64637","True","3/1/2020 8:18:43 PM","Windows 10 Enterprise","CN=H64637,OU=Radiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSON7E84","True","3/2/2020 7:38:41 AM","Windows 10 Enterprise","CN=HSSON7E84,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"PHYSIOEE59","True","3/2/2020 7:53:10 AM","Windows 10 Enterprise","CN=PHYSIOEE59,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC374","True","3/2/2020 9:00:46 AM","Windows 10 Enterprise","CN=HSSPHC374,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC382","True","3/2/2020 9:00:52 AM","Windows 10 Enterprise","CN=HSSPHC382,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC369","True","3/2/2020 9:00:55 AM","Windows 10 Enterprise","CN=HSSPHC369,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC375","True","3/2/2020 9:01:00 AM","Windows 10 Enterprise","CN=HSSPHC375,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC371","True","3/2/2020 9:01:03 AM","Windows 10 Enterprise","CN=HSSPHC371,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC364","True","3/2/2020 9:01:12 AM","Windows 10 Enterprise","CN=HSSPHC364,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC368","True","3/2/2020 9:01:13 AM","Windows 10 Enterprise","CN=HSSPHC368,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC366","True","3/2/2020 9:01:13 AM","Windows 10 Enterprise","CN=HSSPHC366,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC357","True","3/2/2020 9:01:21 AM","Windows 10 Enterprise","CN=HSSPHC357,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC373","True","3/2/2020 9:01:24 AM","Windows 10 Enterprise","CN=HSSPHC373,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC365","True","3/2/2020 9:01:31 AM","Windows 10 Enterprise","CN=HSSPHC365,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPHC367","True","3/2/2020 9:16:27 AM","Windows 10 Enterprise","CN=HSSPHC367,OU=COA,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0001064","True","3/2/2020 9:23:55 AM","Windows 10 Enterprise","CN=HSSPH0001064,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0001008","True","3/2/2020 9:59:14 AM","Windows 10 Enterprise","CN=HSSPH0001008,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSITS5161","True","3/2/2020 10:10:42 AM","Windows 10 Enterprise","CN=HSITS5161,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-SURGERY-C","True","3/2/2020 11:13:14 AM","Windows 10 Enterprise","CN=SOD-SURGERY-C,OU=Restricted,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"DESKTOP-1ON784A","True","3/2/2020 11:44:24 AM","Windows 10 Pro for Workstations","CN=DESKTOP-1ON784A,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H62852","True","3/2/2020 4:42:23 PM","Windows 10 Enterprise","CN=H62852,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"WVUCIJOELA0DD","True","3/3/2020 1:03:36 AM","Windows 10 Enterprise","CN=WVUCIJOELA0DD,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H74883","True","3/3/2020 8:35:19 AM","Windows 10 Enterprise","CN=H74883,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED16A1","True","3/3/2020 8:44:00 AM","Windows 10 Enterprise","CN=HSCED16A1,OU=Inactive Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"hsson6bc5","True","3/3/2020 10:59:10 AM","Mac OS X","CN=hsson6bc5,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPEDSD543","True","3/3/2020 1:11:32 PM","Windows 10 Enterprise","CN=HSPEDSD543,OU=Pediatrics,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSINFDISE88E","True","3/3/2020 2:43:21 PM","Windows 10 Enterprise","CN=HSINFDISE88E,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVETROOMPC1","True","3/3/2020 3:50:46 PM","Windows 10 Enterprise","CN=HSVETROOMPC1,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBMED35DD","True","3/3/2020 5:34:08 PM","Windows 10 Enterprise","CN=HSBMED35DD,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRURHEA3453","True","3/4/2020 11:43:16 AM","Windows 10 Enterprise","CN=HSRURHEA3453,OU=Rural Health,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-MB0008","True","3/4/2020 12:35:17 PM","Windows 10 Pro","CN=SOD-MB0008,OU=SOD,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H63449","True","3/4/2020 2:27:17 PM","Windows 10 Enterprise","CN=H63449,OU=Emergency Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000330","True","3/4/2020 2:50:38 PM","Windows 10 Enterprise","CN=HSSPH0000330,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOME297A","True","3/4/2020 4:22:53 PM","Windows 10 Enterprise","CN=HSOME297A,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000849","True","3/5/2020 8:24:54 AM","Windows 10 Enterprise","CN=HSSPH0000849,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"hsctsifb5c","True","3/5/2020 9:00:02 AM","Mac OS X","CN=hsctsifb5c,OU=WVCTSI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"ITSWEB-LTEST2","True","3/5/2020 9:10:24 AM","Windows 10 Enterprise","CN=ITSWEB-LTEST2,OU=WebDB,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000813","True","3/5/2020 9:15:45 AM","Windows 10 Enterprise","CN=HSSPH0000813,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H67874","True","3/5/2020 10:47:52 AM","Windows 10 Enterprise","CN=H67874,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000858","True","3/5/2020 11:23:49 AM","Windows 10 Enterprise","CN=HSSPH0000858,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRNI806F","True","3/5/2020 12:56:16 PM","Windows 10 Enterprise","CN=HSRNI806F,OU=BRNI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-DS-LAB2","True","3/5/2020 1:44:02 PM","Windows 10 Enterprise","CN=SOD-DS-LAB2,OU=General,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDDC9A","True","3/5/2020 1:58:20 PM","Windows 10 Enterprise","CN=HSCEDDC9A,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H75243","True","3/5/2020 3:08:40 PM","Windows 10 Enterprise","CN=H75243,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H75221","True","3/5/2020 3:14:55 PM","Windows 10 Enterprise","CN=H75221,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H75223","True","3/5/2020 3:20:53 PM","Windows 10 Enterprise","CN=H75223,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHSTA8537","True","3/5/2020 3:29:55 PM","Windows 10 Pro","CN=HSHSTA8537,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HELPDSK-FINGER3","True","3/6/2020 7:13:57 AM","Windows 10 Enterprise","CN=HELPDSK-FINGER3,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HELPDSK-FINGER4","True","3/6/2020 7:28:17 AM","Windows 10 Enterprise","CN=HELPDSK-FINGER4,OU=ETRU Classrooms,OU=Student,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HS-HSTA5085","True","3/6/2020 9:40:21 AM","Windows 10 Enterprise","CN=HS-HSTA5085,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000483","True","3/6/2020 10:06:40 AM","Windows 10 Enterprise","CN=HSSPH0000483,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSLSB1338DLT","True","3/6/2020 11:31:03 AM","Windows 10 Enterprise","CN=HSLSB1338DLT,OU=Psychology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOP10E0","True","3/6/2020 12:30:56 PM","Windows 10 Enterprise","CN=HSSOP10E0,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H75224","True","3/6/2020 3:45:52 PM","Windows 10 Enterprise","CN=H75224,OU=OBGYN,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H67578","True","3/7/2020 6:30:06 AM","Windows 10 Enterprise","CN=H67578,OU=Surgery,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRNIA943","True","3/7/2020 3:53:56 PM","Windows 10 Enterprise","CN=HSRNIA943,OU=BRNI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSMICRO3AD1","True","3/8/2020 6:07:57 AM","Windows 10 Enterprise","CN=HSMICRO3AD1,OU=Microbiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000285","True","3/9/2020 8:34:31 AM","Windows 10 Enterprise","CN=HSSPH0000285,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000516","True","3/9/2020 9:02:39 AM","Windows 10 Enterprise","CN=HSSPH0000516,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000580","True","3/9/2020 9:13:24 AM","Windows 10 Enterprise","CN=HSSPH0000580,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H71952","True","3/9/2020 10:58:27 AM","Windows 10 Enterprise","CN=H71952,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOM9A8C","True","3/9/2020 11:11:43 AM","Windows 10 Enterprise","CN=HSSOM9A8C,OU=SOM,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"MININT-I9UFMR2","True","3/9/2020 12:00:28 PM","Windows 10 Enterprise","CN=MININT-I9UFMR2,OU=SCCM Imaged,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-CNLISTON","True","3/9/2020 1:58:51 PM","Windows 10 Pro","CN=SOD-CNLISTON,OU=SOD,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SOD-RMARINO1","True","3/9/2020 3:26:25 PM","Windows 10 Pro","CN=SOD-RMARINO1,OU=SOD,OU=Student Laptops,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBMEDLP8958","True","3/9/2020 4:18:58 PM","Windows 10 Enterprise","CN=HSBMEDLP8958,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSITDSS9ED6","True","3/10/2020 8:22:09 AM","Windows 10 Enterprise","CN=HSITDSS9ED6,OU=Helpdesk,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSBMEDLPDOUG","True","3/10/2020 9:11:24 AM","Windows 10 Enterprise","CN=HSBMEDLPDOUG,OU=Behavioral Medicine,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"vdiresearchp024","True","3/10/2020 9:29:37 AM","Windows 7 Enterprise","CN=vdiresearchp024,OU=CTSI,OU=VDI,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSEXPHYS72DE","True","3/10/2020 9:33:04 AM","Windows 10 Enterprise","CN=HSEXPHYS72DE,OU=Human Performance,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSENT103C","True","3/10/2020 9:33:22 AM","Windows 10 Enterprise","CN=HSENT103C,OU=ENT,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEDD387","True","3/10/2020 9:42:29 AM","Windows 10 Enterprise","CN=HSCEDD387,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SDW13131","True","3/10/2020 10:15:20 AM","Windows 10 Enterprise","CN=SDW13131,OU=Restricted,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CWVU8WS97X2","True","3/10/2020 1:57:24 PM","Windows 10 Pro","CN=CWVU8WS97X2,OU=CHSC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000571","True","3/11/2020 8:35:04 AM","Windows 10 Enterprise","CN=HSSPH0000571,OU=OCMD,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"CORD-X200","True","3/11/2020 9:31:23 AM","Windows 7 Professional","CN=CORD-X200,OU=Networking,OU=ITS,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSRESGRAD4653","True","3/11/2020 11:15:00 AM","Windows 10 Enterprise","CN=HSRESGRAD4653,OU=ResGrad,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000546","True","3/11/2020 12:36:03 PM","Windows 10 Enterprise","CN=HSSPH0000546,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLARF982","True","3/11/2020 4:03:37 PM","Windows 10 Enterprise","CN=HSOLARF982,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"H67876","True","3/11/2020 4:17:20 PM","Windows 10 Enterprise","CN=H67876,OU=Med,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSHSTABA565","True","3/12/2020 11:34:52 AM","Windows 10 Enterprise","CN=HSHSTABA565,OU=HSTA,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"sod-omason","True","3/12/2020 11:53:48 AM","Windows 10 Pro","CN=sod-omason,OU=SOD,OU=Student Laptops,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"hsctsi9c48","True","3/12/2020 2:12:22 PM","Mac OS X","CN=hsctsi9c48,OU=WVCTSI,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SDW15041","True","3/12/2020 11:01:20 PM","Windows 10 Enterprise","CN=SDW15041,OU=Unassigned,OU=Restricted,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"SDL16006-EN","True","3/13/2020 2:18:26 AM","Windows 10 Enterprise","CN=SDL16006-EN,OU=Endodontics,OU=Restricted,OU=SOD,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSGME8620","True","3/13/2020 2:30:25 AM","Windows 10 Enterprise","CN=HSGME8620,OU=Student Services,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCEHSBF6F","True","3/13/2020 8:12:13 AM","Windows 10 Enterprise","CN=HSCEHSBF6F,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSVPCE5D","True","3/13/2020 10:17:09 AM","Windows 10 Enterprise","CN=HSVPCE5D,OU=VP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"WVUCICRUE707","True","3/13/2020 10:38:48 AM","Windows 10 Enterprise","CN=WVUCICRUE707,OU=MBRCC,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLAR6324","True","3/13/2020 10:40:27 AM","Windows 10 Enterprise","CN=HSOLAR6324,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSOLARE085","True","3/13/2020 10:43:37 AM","Windows 10 Enterprise","CN=HSOLARE085,OU=Animal Quarters,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSOP3B6F","True","3/13/2020 11:57:27 AM","Windows 10 Enterprise","CN=HSSOP3B6F,OU=SOP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000037","True","3/13/2020 12:24:27 PM","Windows 10 Enterprise","CN=HSSPH0000037,OU=Other Computers,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED698E","True","3/13/2020 1:36:26 PM","Windows 10 Enterprise","CN=HSCED698E,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSCED62E1","True","3/13/2020 1:37:46 PM","Windows 10 Enterprise","CN=HSCED62E1,OU=CED,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSON93FB","True","3/13/2020 3:50:42 PM","Windows 10 Enterprise","CN=HSSON93FB,OU=SON,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HYU","True","3/14/2020 4:10:14 PM","Windows 10 Enterprise","CN=HYU,OU=Physiology,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSAFETY2D77","True","3/16/2020 7:07:16 AM","Windows 10 Enterprise","CN=HSSAFETY2D77,OU=Facilities,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSAVP6B58","True","3/16/2020 8:25:12 AM","Windows 10 Enterprise","CN=HSAVP6B58,OU=AVP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSTEPSX220","True","3/16/2020 8:54:22 AM","Windows 10 Enterprise","CN=HSSTEPSX220,OU=WVSTEP,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000072","True","3/16/2020 8:55:50 AM","Windows 10 Enterprise","CN=HSSPH0000072,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSSPH0000844","True","3/16/2020 10:24:26 AM","Windows 10 Enterprise","CN=HSSPH0000844,OU=SPH Laptops,OU=SPH,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
"HSPT6138","True","3/16/2020 10:35:04 AM","Windows 10 Enterprise","CN=HSPT6138,OU=PT,OU=HS Computers,DC=HS,DC=wvu-ad,DC=wvu,DC=edu"
